Total_Likes,Total_Retweets,Series_Amount,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,Series_Amount_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled
131,78,10000000,209,20,10,0.684210526,0.545454545,0.315789474,0.28708134,103.8564593,0.282296651,0.267942584,0.354066986,0.004784689,0,1.419571128,2.853656714,0.647323984,0.774519453,37.80273277,0.613723259,0.730500406,0.479377817,0.069171446,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.039979321,0.076140672,0.055865922,0.083798883,4.921480189,11.41716995,120.8859829,5.584052472,3.422152397,2.514489226,0.238993465,0.299732215,0.245400536,0.212258802,10.36760465,0.222840929,0.200586517,0.348270749,0.004693834,0,0.483371783,0.802541071,0.419620988,0.604244444,1.640801175,0.403888555,0.585227177,1.435411234,0.066792861,0,0,0.025993019,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.024394634,0.044321634,0.027809667,0.056359909
14,17,3600000,155,335,10,0.090322581,0.167741935,0.503225806,0.296774194,106.5806452,0.503225806,0.290322581,0.741935484,0.148387097,0.122580645,0.596175494,0.866545274,0.900030256,0.666198691,29.09073824,0.900030256,0.664183337,0.46763719,0.356635584,0.329018293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.044817493,0.036788924,0,0,2.719919471,5.319558481,97.60085363,5.260847513,7.301048254,2.514489226,0.07456969,0.134948332,0.345772046,0.217482066,10.47563795,0.341322631,0.212796618,0.719029136,0.088353463,0.069279813,0.333547778,0.484269498,0.51447921,0.534790342,1.599920286,0.512452235,0.54099254,1.364586135,0.30311862,0.230763421,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.025942107,0.027833364,0,0
115,57,10000000,175,314,148,0.657142857,0.325714286,1.228571429,0.651428571,104.2628571,1.108571429,0.628571429,0.577142857,0.08,0.182857143,0.914219004,0.627136742,1.166725309,1.060625338,38.51465675,1.161986861,1.036287424,0.529088195,0.272071661,0.387658543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.035793902,0.069870347,0.044247788,0.088495575,4.790243378,9.840675751,120.8859829,5.391821211,7.201238466,5.529754094,0.236324457,0.220085429,0.585136175,0.3592875,10.38384348,0.543661359,0.348754078,0.562680855,0.059392837,0.082512125,0.410829466,0.398630288,0.593607655,0.772270531,1.643523198,0.589593157,0.773845539,1.765634525,0.239469761,0.257838983,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.022886806,0.042308173,0.025005298,0.058340948
5,34,8000000,212,0,0,0.023584906,0.273584906,0.372641509,0.438679245,94.66037736,0.349056604,0.433962264,0.419811321,0,0,0.180600308,1.324454776,0.644191402,0.924143847,38.60196365,0.631592478,0.923817219,0.513499251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.061529174,0.070535811,0.054054054,0.148648649,1.796950354,7.636688815,115.3860936,5.599514292,0,0,0.022381763,0.195279069,0.278492252,0.284365169,9.987907145,0.262523235,0.280184774,0.411818148,0,0,0.146537248,0.601991031,0.418289142,0.694677133,1.643851892,0.411622556,0.707165595,1.6565952,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.030002209,0.042530978,0.0274296,0.077268837
20,56,12000000,225,0,0,0.088888889,0.248888889,0.591111111,0.231111111,77.08888889,0.488888889,0.231111111,0.164444444,0,0,0.300462606,0.60526788,1.090507382,0.526028848,36.79323394,1.004948076,0.526028848,0.371504876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.034371672,0.044999167,0.04,0.05,3.05952987,9.757418802,125.5657345,5.664129545,0,0,0.073596476,0.182490531,0.385329004,0.180142944,9.185521141,0.334648903,0.179295328,0.163117455,0,0,0.216160197,0.389634386,0.572767544,0.439197502,1.636808728,0.545439888,0.444320073,0.875188068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.022335172,0.032138154,0.023730858,0.039091232
11,37,1500000,161,376,182,0.068322981,0.229813665,0.211180124,0.236024845,94.47204969,0.211180124,0.229813665,0.826086957,0.02484472,0,0.434802018,0.882102936,0.479712647,0.597029396,34.4338246,0.479712647,0.594226884,0.396314544,0.156137382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.023388675,0.028171727,0,0.014925373,2.49489805,7.96686838,81.10631337,5.301797313,7.480314837,5.780965101,0.058976161,0.172110552,0.177125096,0.183103378,9.979872414,0.176014767,0.178516622,0.798267677,0.02253487,0,0.277095489,0.489134479,0.341629725,0.488478302,1.626812764,0.340780769,0.492842731,0.987103596,0.144656218,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.01729219,0.022682945,0,0.013825032
196,94,7800000,154,40,17,1.454545455,0.818181818,2.077922078,0.714285714,125.2662338,2.038961039,0.694805195,0.538961039,0.058441558,0.123376623,2.243628332,2.215378648,1.388714869,1.070790348,43.5847971,1.361866831,1.037391916,0.51300877,0.235341859,0.329942005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037832754,0.049949927,0.008196721,0.081967213,5.328505074,12.45183828,114.7774565,5.253872214,4.285349159,3.060890875,0.272421773,0.362909981,0.730678528,0.377189729,11.169875,0.703074761,0.367739056,0.526218796,0.046800701,0.069508051,0.544076519,0.740381376,0.64773191,0.777879307,1.660961723,0.638363662,0.774486218,1.653247952,0.210439505,0.231213378,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.023642187,0.034482003,0.007292046,0.055562705
11,19,2700000,198,51,27,0.055555556,0.095959596,0.555555556,0.414141414,95.16161616,0.52020202,0.414141414,0.358585859,0.015151515,0.090909091,0.485259305,0.311999997,1.256230945,0.918065733,37.21489442,1.253258073,0.918065733,0.576794943,0.122465067,0.288208508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.019610084,0.033037087,0,0.071428571,2.49489805,5.648177354,91.85876254,5.525437457,4.602618701,3.560182929,0.049240963,0.084336506,0.369818509,0.273952803,10.00923859,0.349070357,0.271881939,0.352648716,0.014267957,0.058610312,0.29642379,0.24247872,0.616529543,0.691117856,1.638495806,0.612791598,0.703676316,2.132965077,0.11525549,0.210066404,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.015184703,0.025675842,0,0.050690809
0,24,17000000,202,16,7,0,0.118811881,0.47029703,0.173267327,96.15841584,0.400990099,0.168316832,0.297029703,0.00990099,0.123762376,0,0.406100953,0.864794521,0.462179799,37.50694335,0.799626163,0.458622357,0.458085014,0.099255889,0.330128428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037566296,0.072497147,0,0.093333333,0,6.389953496,134.9950245,5.547112725,3.158446428,2.166752942,0,0.101451312,0.329839295,0.143027423,10.05143234,0.290905154,0.1391457,0.292879512,0.009517821,0.069618037,0,0.295875335,0.502583431,0.393248548,1.639647833,0.477791184,0.394700829,1.308868589,0.094451104,0.231304093,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.023545768,0.043174817,0,0.060290237
31,74,40000000,195,11,4,0.158974359,0.379487179,1.041025641,0.476923077,97.31794872,0.969230769,0.461538462,0.338461538,0.092307692,0.102564103,0.518084273,0.907920329,1.467292539,0.748352671,40.51792827,1.45696936,0.719613078,0.474404339,0.290204883,0.304169631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.031621705,0.077822963,0.012820513,0.115384615,3.485192018,11.13874028,161.1531059,5.508897819,2.732835671,1.661415981,0.11512261,0.242933459,0.538269792,0.299764882,10.10013935,0.507584378,0.291277027,0.333140193,0.065721975,0.062924104,0.308128963,0.497045619,0.664871716,0.587791789,1.650798963,0.659140646,0.578055229,1.40508921,0.253481711,0.218356089,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.021207589,0.044830365,0.01070239,0.068122928
7,33,10200000,202,2,1,0.034653465,0.212871287,0.326732673,0.163366337,100.9257426,0.267326733,0.148514851,0.475247525,0.014851485,0.004950495,0.305484085,1.123796282,0.835873671,0.454982974,33.4164054,0.764785784,0.443552789,0.520123587,0.121258852,0.070359754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.015910411,0.041785033,0,0.047619048,2.086435289,7.522785083,121.3860387,5.547112725,1.145377916,0.702672319,0.032106291,0.162500581,0.251971827,0.136225923,10.2491905,0.213398806,0.125356404,0.465164063,0.014001827,0.004821043,0.21872637,0.556192223,0.4925274,0.387966786,1.622184555,0.46496978,0.383368513,1.702297877,0.11418533,0.064587109,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.012902581,0.030517808,0,0.037644
17,0,5000000,217,5,2,0.078341014,0,0.267281106,0.119815668,103.8018433,0.244239631,0.115207373,0.299539171,0,0,0.357901567,0,0.602839331,0.378133774,30.08556311,0.577571943,0.373421466,0.459115262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.085085506,0.041149864,0.16,0.04,2.9038957,0,104.5752134,5.624813995,1.918378341,1.122668606,0.066255243,0,0.215023802,0.104574943,10.36541899,0.198414461,0.100794854,0.295321807,0,0,0.244087097,0,0.400290143,0.330188818,1.605454742,0.387779556,0.329405682,1.3147971,0,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.033429542,0.030187956,0.03493028,0.032774613
5,30,17000000,207,0,0,0.077294686,1.483091787,0.323671498,0.425120773,101.4541063,0.289855072,0.415458937,0.415458937,0,0,0.87789268,19.39318402,0.779948995,0.684748455,35.38342778,0.765166064,0.669264672,0.503726556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.018909982,0.023195512,0.010309278,0.010309278,1.796950354,7.16820943,134.9950245,5.573623381,0,0,0.06550923,0.442083439,0.25014364,0.278665281,10.27071124,0.227529264,0.27244273,0.407620812,0,0,0.403660148,1.085394976,0.472289186,0.546941886,1.630954086,0.465112085,0.544429148,1.590843254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.014770141,0.019376179,0.008906804,0.009775261
57,67,16000000,191,111,55,0.654450262,0.408376963,0.523560209,0.366492147,83.31413613,0.418848168,0.356020942,0.19895288,0.02617801,0,3.288891764,1.345844671,0.905084989,1.067080497,55.33444496,0.719985916,1.035655338,0.400261695,0.160084023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026601297,0.048819266,0.023809524,0.06547619,4.087166334,10.62867837,133.3061881,5.486453215,5.666498385,4.36114855,0.236048085,0.254198375,0.355295656,0.252436433,9.482876123,0.300208556,0.245800045,0.197032375,0.023623381,0,0.581314592,0.606444411,0.516154701,0.775834932,1.69180086,0.44782501,0.773478767,1.005778914,0.148043709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.018923311,0.033962337,0.017199439,0.047709931
29,12,30000000,194,0,0,0.149484536,0.06185567,0.644329897,0.773195876,107.1546392,0.634020619,0.762886598,0.762886598,0.164948454,0,0.522374751,0.299028929,1.157222785,1.221611563,33.45953869,1.15398715,1.215386639,0.598325745,0.372094265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.043687004,0.039589524,0,0.032258065,3.419934321,4.385088643,151.8541117,5.50332921,0,0,0.110155788,0.056829045,0.407394631,0.392587117,10.49815888,0.39705904,0.385440002,0.738793565,0.093486836,0,0.309611728,0.234558384,0.591078463,0.858556035,1.622384968,0.587478984,0.874428966,2.316490303,0.314306401,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.025597976,0.029363733,0,0.027429739
4,4,10000000,216,5,2,0.018518519,0.018518519,0.143518519,0.106481481,85.58333333,0.12037037,0.101851852,0.300925926,0.009259259,0.00462963,0.166019415,0.135130014,0.351415251,0.364410489,41.09119184,0.32614999,0.359322743,0.469734288,0.096001005,0.068041382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.042589959,0.065979434,0.066666667,0.066666667,1.613625319,2.232150264,120.8859829,5.619800047,1.918378341,1.122668606,0.017770025,0.018043462,0.126909091,0.094280253,9.587483931,0.108049804,0.09043076,0.296671231,0.008923513,0.004516274,0.1368157,0.120155421,0.270867462,0.319594575,1.652783707,0.255091819,0.31830378,1.377045524,0.091496968,0.062629196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045684867,0.025254094,0.040959701,0.029720533,0.048320074
75,33,4500000,194,314,43,0.386597938,0.170103093,1.68556701,0.762886598,98.69072165,1.664948454,0.757731959,0.489690722,0.608247423,0,0.519092246,0.484936821,2.587153984,1.140613378,46.64325214,2.592557752,1.141795246,0.531297081,0.489404863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.015487906,0.050694644,0.021052632,0.073684211,4.361141707,7.522785083,102.2881816,5.50332921,7.201238466,4.079996048,0.194329512,0.13646493,0.673936207,0.389982095,10.15729262,0.651714746,0.384158713,0.479028159,0.136830197,0,0.308478268,0.335768733,0.836691128,0.815807494,1.670091746,0.831264255,0.833881464,1.781507241,0.395157855,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.012627155,0.034819388,0.015756342,0.051775912
34,45,5000000,183,8,4,0.18579235,0.306010929,1.005464481,0.256830601,110.6939891,0.956284153,0.25136612,0.606557377,0.142076503,0.071038251,0.686138502,1.150402194,1.520906568,0.650143525,45.42781155,1.425147521,0.648062024,0.500944883,0.350086417,0.257593499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025184557,0.07259598,0,0.140625,3.5758253,8.775689141,104.5752134,5.44014958,2.3896329,1.661415981,0.128210086,0.211039002,0.528481511,0.195329653,10.63523109,0.503985021,0.191195008,0.590707885,0.086235621,0.050004464,0.359180663,0.562718834,0.676038053,0.524183107,1.666572878,0.65234557,0.530035931,1.572486589,0.298338775,0.193418359,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.018221276,0.04320676,0,0.075311979
1,94,3000000,196,45,22,0.005102041,0.479591837,3.06122449,0.448979592,106.5663265,3.051020408,0.443877551,0.275510204,0.096938776,0.137755102,0.071428571,0.740472363,3.240184631,0.673642209,34.06510642,3.241944491,0.66557341,0.447915107,0.296632063,0.345525332,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.019095252,0.074260866,0.029411765,0.147058824,0.693923105,12.45183828,93.92346248,5.514438544,4.438246376,3.336820121,0.005043831,0.27934591,0.827990901,0.288609448,10.47507509,0.796420301,0.284233168,0.271915764,0.067958339,0.073345775,0.065461585,0.441888704,0.899781799,0.539679683,1.62515904,0.892774653,0.541933472,1.251378821,0.258398995,0.23868696,0,0,0,0,0.006301338,0,0,0,0,0,0,0.533597491,0,0,0.01488061,0.04373779,0.019804845,0.076892393
14,45,8000000,172,203,77,0.081395349,0.261627907,0.662790698,0.186046512,107.3430233,0.662790698,0.186046512,0.720930233,0.174418605,0,0.294793665,0.53654049,1.165894131,0.530069573,29.54496639,1.165894131,0.530069573,0.499149283,0.380576985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01131184,0.014776023,0,0,2.719919471,8.775689141,115.3860936,5.373138748,6.54183858,4.751823446,0.068414341,0.18917593,0.414746361,0.15160391,10.5055322,0.408200146,0.151012796,0.699188816,0.096168155,0,0.213232772,0.359824616,0.593387189,0.442052032,1.602481203,0.590620863,0.447240813,1.560720639,0.320389916,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.009728375,0.013154613,0,0
173,75,21000000,207,2,1,1.014492754,0.497584541,1.280193237,0.425120773,111.7681159,1.241545894,0.420289855,0.502415459,0.004830918,0,2.146295659,1.557550966,1.249754912,0.915320974,41.51879149,1.214641074,0.914910953,0.520216498,0.069504805,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.044003,0.058269422,0,0.045454545,5.202246829,11.20918559,141.044371,5.573623381,1.145377916,0.702672319,0.260268531,0.285168263,0.59679291,0.278665281,10.67623471,0.574107654,0.274488013,0.491231121,0.004738312,0,0.538962401,0.646788446,0.614923694,0.689507525,1.654237618,0.603178233,0.701758989,1.702945493,0.067103753,0,0,0.025993019,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.025695201,0.038041012,0,0.036298182
10,106,15000000,185,0,0,0.054054054,0.572972973,1.005405405,0.410810811,131.8108108,0.978378378,0.405405405,0.962162162,0.545945946,0.005405405,0.289859969,1.040654228,0.875371333,0.843061123,24.16635939,0.859453547,0.842468534,0.351511759,0.499235608,0.073521462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.034840188,0.050503354,0.052631579,0.105263158,2.407198334,13.15937764,131.530705,5.451908539,0,0,0.048060862,0.307540615,0.528464987,0.27250575,11.39613712,0.510100589,0.268130771,0.925605175,0.135232931,0.005251341,0.210658436,0.534784443,0.50619451,0.646417002,1.567791795,0.498834596,0.657051608,0.791577646,0.40162973,0.067240037,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.022519198,0.034733094,0.027117561,0.064729827
191,131,40000000,183,0,0,1.262295082,0.928961749,0.890710383,1.180327869,134.5355191,0.852459016,1.169398907,0.950819672,0.639344262,0.010928962,2.401247199,3.840269924,0.913314841,1.645922668,28.48418871,0.892632831,1.643750459,0.381994312,0.647041965,0.104254077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029053094,0.046293646,0.030120482,0.048192771,5.302355668,14.49053157,161.1531059,5.44014958,0,0,0.268397276,0.381608048,0.494605451,0.472329788,11.48806424,0.473396506,0.463589452,0.915026952,0.13745822,0.010312396,0.551579519,0.868337215,0.51886638,1.063625434,1.596407639,0.510007313,1.09191591,0.921372679,0.493938067,0.092032806,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020077124,0.032768361,0.020105875,0.037995876
17,151,5000000,166,1217,483,0.102409639,0.909638554,0.319277108,0.246987952,96.77710843,0.259036145,0.240963855,0.753012048,0.012048193,0,0.391260869,1.899991353,0.651703192,0.576685903,39.28472238,0.58185412,0.573988944,0.485383285,0.109431136,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.028036696,0.06275428,0.046052632,0.098684211,2.9038957,15.4475538,104.5752134,5.334797919,9.397692067,6.997581091,0.082549654,0.378566859,0.247505662,0.189607097,10.0774707,0.208077947,0.18514347,0.729481376,0.011484393,0,0.25897476,0.700415091,0.421475577,0.474544722,1.64638495,0.389720919,0.478612078,1.472660352,0.103627795,0,0,0,0,0,0,0,0,0.013390343,0,0,0.213086335,0,0,0,0.019607964,0.039780211,0.025502594,0.062343893
128,111,16000000,164,163,96,0.780487805,0.737804878,0.530487805,0.5,124.8719512,0.487804878,0.451219512,0.774390244,0.243902439,0.036585366,1.015516312,1.679405405,0.754729712,1.047931061,43.79794032,0.722026841,1.023076547,0.523394062,0.430749827,0.18831653,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.016485718,0.037738707,0,0.050724638,4.898126363,13.43978766,133.3061881,5.321715873,6.218638964,5.011639136,0.247077467,0.347181849,0.358487257,0.308600609,11.15598699,0.334139341,0.28718706,0.74963524,0.111375963,0.030302373,0.429108529,0.667323383,0.462801501,0.765234243,1.661628522,0.448622825,0.766161655,1.725204555,0.355594991,0.151698165,0,0,0,0,0,0,0,0.013390343,0,0,0,0.533597491,0,0,0.013272595,0.028359846,0,0.039524928
22,41,5000000,204,0,0,0.107843137,0.254901961,0.220588235,0.279411765,119.2696078,0.205882353,0.274509804,0.862745098,0,0,0.513979217,1.009182223,0.511317864,0.765878,20.37846003,0.472666376,0.744859067,0.410195572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029366319,0.120814637,0,0.1,3.151413467,8.383113698,104.5752134,5.557793269,0,0,0.086009946,0.18567016,0.183703062,0.208058052,10.95531912,0.172316922,0.204224212,0.832666083,0,0,0.306700294,0.526253967,0.357468518,0.598833155,1.535753455,0.337188821,0.59463321,1.053872232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.020219158,0.054332275,0,0.062833066
73,65,6000000,204,0,0,0.357843137,0.573529412,0.294117647,0.651960784,130.995098,0.289215686,0.598039216,0.833333333,0,0,0.732353824,3.072119227,0.580270623,1.074306319,33.77737861,0.578499309,1.043486048,0.445742494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.042428027,0.085393689,0.017751479,0.017751479,4.334099245,10.47707136,108.6485948,5.557793269,0,0,0.187434651,0.307694521,0.232086931,0.359445999,11.36836282,0.227134686,0.33934625,0.80507301,0,0,0.371048387,0.819645574,0.390126631,0.779814071,1.623850118,0.388200758,0.778016446,1.239337551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.025202488,0.046968008,0.013871792,0.016211049
4,45,15500000,168,18,7,0.023809524,0.267857143,1.041666667,0.910714286,117.0297619,1.023809524,0.886904762,0.678571429,0.345238095,0.178571429,0.152911111,0.660912219,1.477796412,1.463448299,35.34728061,1.484258241,1.461791188,0.517032395,0.513157366,0.384138021,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.035643993,0.066407618,0.015625,0.0625,1.613625319,8.775689141,132.4299005,5.347726716,3.296728331,2.166752942,0.022583844,0.19237585,0.538443371,0.424125206,10.87328061,0.522277087,0.413696801,0.659102227,0.124287819,0.081795924,0.127808917,0.412092818,0.667092038,0.979005433,1.630799456,0.664847649,1.003096046,1.680855932,0.410719672,0.256294944,0,0,0,0.022054683,0,0,0,0,0,0,0,0.533597491,0,0,0.022829638,0.041112008,0.012559888,0.046153028
22,18,3000000,190,0,0,0.115789474,0.094736842,0.215789474,0.115789474,116.1210526,0.168421053,0.110526316,0.463157895,0,0,0.490397914,0.505497486,0.437359995,0.352261264,23.84475981,0.40244311,0.346402123,0.510431425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037900722,0.053017717,0,0,3.151413467,5.486522093,93.92346248,5.480770182,0,0,0.090934645,0.083392096,0.180359506,0.101497797,10.83969027,0.145261758,0.097197194,0.453548322,0,0,0.298299415,0.345536239,0.319470999,0.310142354,1.565362875,0.299693202,0.308051884,1.635741523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533597491,0,0,0.023666673,0.035847397,0,0
9,22,10250000,204,0,0,0.12745098,0.294117647,0.210784314,0.12254902,117.6813725,0.200980392,0.117647059,0.446078431,0,0,1.314351016,2.96810047,0.46522559,0.357442162,23.23220641,0.458954713,0.352167606,0.498306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.039943292,0.036972714,0,0,2.311162426,6.105263395,121.5098261,5.557793269,0,0,0.09788138,0.205388476,0.176846303,0.106648819,10.89725734,0.168867779,0.102655197,0.437121308,0,0,0.471534872,0.811718769,0.334173948,0.314181623,1.560601831,0.330113146,0.312635784,1.55522262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146929699,0,0.024382354,0.02793585,0,0
89,83,15000000,204,0,0,0.480392157,0.406862745,0.308823529,0.200980392,102.9901961,0.269607843,0.196078431,0.225490196,0,0,1.138059814,0.868809253,0.601902229,0.556023017,32.46460599,0.570936352,0.55334568,0.44182476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045464648,0.063184125,0.016666667,0.066666667,4.53264472,11.7533029,131.530705,5.557793269,0,0,0.212868018,0.253624191,0.241165184,0.161348028,10.33284468,0.214851239,0.157536154,0.223044188,0,0,0.448328462,0.484982118,0.399873027,0.460240718,1.617662829,0.384753174,0.463951363,1.21783528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045684867,0.02613455,0.039940762,0.013212541,0.048320074
1,3,1100000,171,757,231,0.005847953,0.01754386,0.50877193,0.087719298,101.8947368,0.49122807,0.087719298,0.175438596,0.040935673,0,0.076471911,0.229415734,0.680557047,0.322528708,30.61392467,0.671858012,0.322528708,0.425211657,0.198723134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.024560394,0.053394504,0.03030303,0.060606061,0.693923105,1.833921748,75.92251139,5.366840361,8.601784755,6.073467473,0.005771583,0.017116972,0.348392872,0.079277317,10.28859989,0.335746089,0.079121552,0.173933713,0.03494385,0,0.069670079,0.189417747,0.433487363,0.286713063,1.608286102,0.428524321,0.288909625,1.129614199,0.180588638,0,0,0,0,0,0,0,0,0,0,0,0.213086335,0,0,0,0.01790343,0.036010711,0.020182439,0.045138294
